CustomerID,Age,Family,Experience,EducUnder,EducGrad,EducProf,Income,CCAvg,Mortgage,Security,Credit,Online,Loan
2500,53,4,27,0,1,0,38,2.8,144,1,0,1,0
2501,28,2,2,1,0,0,121,2,341,0,0,1,0
2502,44,4,18,0,0,1,90,2.6,0,0,0,1,0
2503,58,2,31,0,1,0,178,6,0,0,0,1,1
2504,38,4,14,0,1,0,20,0.4,79,0,1,1,0
2505,48,2,24,1,0,0,61,1.7,229,0,1,0,0
2506,33,4,7,1,0,0,43,0.8,0,0,0,0,0
2507,66,1,42,0,1,0,39,1.9,0,0,1,1,0
2508,59,4,34,1,0,0,60,2.1,234,0,1,1,0
2509,40,3,15,1,0,0,63,3,0,1,0,1,0
2510,36,4,11,0,0,1,8,0.2,81,0,1,0,0
2511,62,4,38,0,1,0,52,1.3,0,0,1,1,0
2512,51,4,27,1,0,0,92,3,0,0,1,1,1
2513,58,2,32,1,0,0,111,1.4,298,0,0,1,0
2514,52,1,26,0,0,1,71,1.4,0,0,0,0,0
2515,41,2,16,0,1,0,25,0.1,91,1,0,0,0
2516,31,1,5,0,0,1,34,1.9,156,0,0,1,0
2517,28,3,3,0,0,1,74,2.6,0,0,0,0,0
2518,57,2,31,1,0,0,120,2,0,0,1,0,0
2519,61,4,37,0,1,0,50,1.3,0,0,1,0,0
2520,60,2,36,1,0,0,10,1,0,0,1,1,0
2521,56,4,29,0,1,0,45,2.5,113,0,0,1,0
2522,49,4,23,1,0,0,29,1.8,0,0,1,1,0
2523,63,2,37,1,0,0,145,6.9,0,0,0,1,0
2524,49,2,23,1,0,0,100,6.3,0,0,0,0,0
2525,49,3,25,1,0,0,24,0.4,0,0,0,1,0
2526,32,1,8,1,0,0,60,1.2,0,0,1,1,0
2527,26,4,1,0,1,0,50,0.6,0,0,0,0,0
2528,27,3,1,0,1,0,43,1.1,0,0,0,0,0
2529,57,3,31,1,0,0,79,4.4,0,0,1,0,0
2530,29,3,5,0,1,0,44,0.1,0,0,1,1,0
2531,56,4,30,0,0,1,31,1.5,0,0,0,1,0
2532,59,2,35,1,0,0,14,1,107,0,0,1,0
2533,53,4,28,1,0,0,19,0.8,106,0,1,0,0
2534,54,1,29,0,1,0,111,1.1,0,0,0,1,1
2535,56,1,30,0,1,0,90,1.9,0,0,0,1,0
2536,50,2,25,0,0,1,21,0.7,129,0,0,0,0
2537,51,1,25,0,1,0,104,4.2,0,0,0,1,1
2538,53,1,27,0,1,0,75,1.9,0,0,0,1,0
2539,37,2,12,1,0,0,175,7.8,297,0,1,1,0
2540,32,1,7,1,0,0,98,4.2,171,1,0,0,1
2541,49,4,23,1,0,0,41,0.1,153,0,0,1,0
2542,34,2,8,0,1,0,171,2.2,569,0,0,1,1
2543,54,4,30,0,1,0,79,1.6,0,0,0,1,0
2544,64,4,39,0,1,0,24,0.6,0,0,0,0,0
2545,58,1,34,0,1,0,90,3.6,0,0,0,0,1
2546,25,3,-1,0,1,0,39,2.4,0,0,0,1,0
2547,50,2,25,1,0,0,9,0,0,1,0,0,0
2548,38,2,13,0,1,0,15,0.1,90,0,0,1,0
2549,48,1,24,1,0,0,80,2.7,0,0,0,1,0
2550,41,1,15,0,0,1,63,0.7,79,0,1,0,0
2551,32,1,8,0,0,1,20,0.5,102,0,0,1,0
2552,46,2,22,0,0,1,43,2.1,0,1,1,1,0
2553,39,1,15,0,0,1,65,1.5,0,0,0,0,0
2554,39,2,15,0,1,0,91,1.7,151,0,0,0,0
2555,63,1,39,1,0,0,53,0.8,0,0,0,0,0
2556,58,3,32,0,1,0,110,1.7,0,0,0,0,0
2557,28,3,4,1,0,0,82,1.5,103,0,0,1,0
2558,36,4,11,0,0,1,23,0.2,0,0,0,1,0
2559,43,2,19,1,0,0,172,6.666666667,0,0,0,1,0
2560,36,2,12,1,0,0,88,2.7,0,0,0,1,0
2561,44,2,18,0,0,1,71,0.8,0,0,0,1,0
2562,31,1,5,0,0,1,180,2.9,144,1,0,0,1
2563,45,2,21,0,0,1,39,2.1,184,0,1,0,0
2564,39,1,13,0,0,1,94,1.5,0,0,1,0,0
2565,43,3,16,0,1,0,25,1,0,0,0,1,0
2566,40,2,15,0,0,1,10,0,102,0,0,1,0
2567,30,1,5,1,0,0,42,1,184,0,0,0,0
2568,58,2,33,1,0,0,142,3.9,0,0,1,0,0
2569,46,2,21,1,0,0,34,1.3,0,0,0,1,0
2570,35,1,10,1,0,0,139,4.6,0,0,0,0,0
2571,30,2,4,1,0,0,154,4.5,207,0,0,1,0
2572,34,2,8,0,0,1,40,2,89,0,0,0,0
2573,62,1,32,0,0,1,33,1.5,140,0,1,1,0
2574,58,2,34,1,0,0,80,1.6,0,0,1,1,0
2575,45,3,18,0,1,0,10,0.666666667,100,0,0,1,0
2576,42,3,16,0,0,1,41,0.5,0,0,0,1,0
2577,60,4,36,1,0,0,30,1.3,118,0,1,1,0
2578,55,1,29,0,0,1,78,0.8,190,0,0,1,0
2579,45,1,21,1,0,0,164,5,0,0,1,0,0
2580,52,1,27,0,0,1,23,0.4,0,0,0,0,0
2581,31,1,7,1,0,0,149,6,0,0,0,0,0
2582,60,4,34,0,0,1,25,0.7,0,0,0,1,0
2583,33,1,9,0,0,1,42,2.1,0,0,0,1,0
2584,37,1,11,1,0,0,71,2.5,185,0,1,1,0
2585,59,3,34,0,1,0,114,4.2,0,0,0,1,1
2586,51,1,26,0,1,0,70,2.8,0,0,1,1,0
2587,47,4,23,1,0,0,149,6.1,0,0,1,0,1
2588,60,4,33,0,1,0,55,2.5,0,0,0,1,0
2589,61,1,36,1,0,0,29,1.3,0,0,0,0,0
2590,64,1,40,1,0,0,123,3.8,0,0,1,1,0
2591,46,1,20,0,0,1,152,7.4,374,0,1,1,1
2592,31,4,7,0,1,0,8,0.7,0,0,0,0,0
2593,57,4,32,1,0,0,69,0.7,245,0,0,0,0
2594,48,4,23,0,0,1,161,7.9,310,0,0,0,1
2595,48,1,23,0,1,0,79,0.2,0,0,0,0,0
2596,35,1,10,1,0,0,105,4.6,0,0,0,0,0
2597,33,3,8,1,0,0,39,2.3,0,0,0,0,0
2598,47,1,23,1,0,0,163,5,0,0,0,0,0
2599,46,1,20,1,0,0,9,0.2,0,0,0,1,0
2600,44,4,20,0,0,1,71,2,0,0,1,0,0
2601,42,3,18,0,0,1,51,2.1,0,0,0,0,0
2602,50,1,24,0,0,1,32,1.4,167,0,0,0,0
2603,52,4,26,1,0,0,161,4.3,0,0,1,1,1
2604,53,1,27,1,0,0,60,0.2,0,0,0,1,0
2605,37,4,10,0,1,0,35,1,0,0,0,0,0
2606,64,4,40,0,1,0,41,1.2,0,0,0,1,0
2607,46,2,22,1,0,0,73,1.7,216,0,0,1,0
2608,57,4,33,1,0,0,49,1.5,214,1,1,1,0
2609,61,2,35,1,0,0,79,2,194,0,1,1,0
2610,42,2,18,1,0,0,120,7.5,0,1,0,0,0
2611,40,2,16,1,0,0,60,3.2,0,0,0,0,0
2612,33,3,8,0,1,0,78,0.6,0,0,0,1,0
2613,50,4,26,0,1,0,40,1.1,131,0,0,0,0
2614,52,2,26,0,0,1,110,5.4,204,1,0,1,1
2615,35,4,11,0,0,1,160,5.7,0,1,0,0,1
2616,57,4,32,1,0,0,68,0.7,191,0,1,1,0
2617,56,2,31,0,0,1,49,1.6,103,0,0,1,0
2618,44,2,20,1,0,0,65,2.5,0,0,0,1,0
2619,23,3,-3,0,1,0,55,2.4,145,0,0,1,0
2620,33,3,8,1,0,0,62,2.3,98,0,1,0,0
2621,48,1,22,1,0,0,152,0,0,0,0,0,0
2622,45,3,18,0,1,0,42,2.5,0,0,0,0,0
2623,54,4,28,0,1,0,39,0.7,0,0,0,1,0
2624,42,3,17,1,0,0,111,3,0,1,1,0,1
2625,47,3,21,1,0,0,82,2.1,0,0,0,0,0
2626,61,4,36,0,1,0,108,3.4,0,0,0,1,0
2627,53,2,27,0,0,1,59,0.8,0,0,0,1,0
2628,56,3,30,1,0,0,61,2.5,193,0,0,1,0
2629,33,4,6,0,1,0,78,2,0,1,0,1,0
2630,44,2,18,0,0,1,18,0.1,0,0,0,1,0
2631,63,4,37,0,0,1,113,1.7,0,0,1,1,0
2632,47,1,20,0,1,0,62,2.666666667,0,0,0,1,0
2633,50,1,24,1,0,0,81,4.9,248,0,0,1,0
2634,49,3,25,1,0,0,13,0.4,106,0,0,1,0
2635,34,1,9,1,0,0,75,2.8,194,0,0,0,0
2636,40,2,14,0,0,1,33,0.8,89,0,0,1,0
2637,38,1,13,1,0,0,179,4.1,0,0,0,1,0
2638,51,3,26,0,1,0,69,2,0,0,0,1,0
2639,28,1,4,0,0,1,45,1,0,0,0,1,0
2640,52,3,26,0,1,0,59,3,0,0,0,1,0
2641,39,2,13,1,0,0,81,2.8,0,0,0,1,0
2642,29,1,5,1,0,0,133,5.4,212,0,0,1,0
2643,54,2,29,0,0,1,81,0,0,0,0,1,0
2644,63,4,38,0,1,0,14,0.4,86,0,1,1,0
2645,40,2,14,0,0,1,28,0.8,0,0,0,0,0
2646,36,2,12,1,0,0,93,2.2,0,0,0,1,0
2647,45,3,20,0,0,1,191,2.6,123,0,0,0,1
2648,61,1,37,1,0,0,155,2.9,0,0,0,1,0
2649,26,2,0,1,0,0,155,7.2,0,0,0,0,0
2650,33,4,8,1,0,0,68,1.3,0,0,0,1,0
2651,64,2,40,1,0,0,52,1.1,226,0,0,0,0
2652,43,1,17,0,0,1,51,0.7,0,0,0,0,0
2653,24,4,0,1,0,0,44,1.6,180,0,0,1,0
2654,30,2,5,1,0,0,121,3.1,408,0,0,1,0
2655,60,4,36,1,0,0,49,2.2,204,1,0,1,0
2656,50,2,26,0,0,1,42,1,78,1,0,1,0
2657,40,1,15,1,0,0,144,4.1,0,0,0,0,0
2658,31,1,6,0,1,0,72,2.6,0,0,0,1,0
2659,30,1,4,1,0,0,44,1.5,109,0,0,0,0
2660,60,3,35,0,0,1,43,0.9,175,0,0,0,0
2661,39,1,14,0,1,0,74,0.1,144,1,0,1,0
2662,66,1,41,1,0,0,145,2.5,0,0,0,1,0
2663,65,2,41,1,0,0,158,2.1,0,0,0,0,0
2664,54,4,28,1,0,0,78,4.9,0,0,0,0,0
2665,54,1,29,0,1,0,154,2.4,352,0,0,1,1
2666,35,2,9,0,0,1,105,4.5,0,0,0,0,0
2667,32,3,7,0,1,0,100,0.6,0,0,0,1,0
2668,63,1,39,0,1,0,58,0,0,0,0,1,0
2669,60,1,35,1,0,0,113,0.9,406,0,0,1,0
2670,43,2,18,0,1,0,10,0.1,0,1,1,0,0
2671,59,2,33,1,0,0,142,2.7,0,0,0,0,0
2672,62,1,37,1,0,0,128,2.5,0,0,0,0,0
2673,30,3,5,0,0,1,131,0.5,0,0,0,0,1
2674,54,4,30,0,1,0,88,1,122,0,0,1,0
2675,30,2,6,1,0,0,101,0.6,0,0,0,1,0
2676,31,2,1,0,0,1,70,1.75,0,0,1,1,0
2677,44,1,20,1,0,0,122,0.3,0,1,0,1,0
2678,32,3,8,1,0,0,70,1.5,0,0,0,1,0
2679,63,2,38,0,0,1,148,4.3,0,0,0,1,1
2680,57,2,32,0,0,1,43,2.1,166,0,0,1,0
2681,60,1,30,0,0,1,31,1.5,0,0,0,1,0
2682,37,2,11,0,0,1,35,0.8,0,0,0,0,0
2683,53,4,27,0,0,1,81,2.6,0,0,0,1,0
2684,51,1,25,0,0,1,19,1.4,98,0,0,0,0
2685,30,4,5,0,0,1,98,1.8,129,1,1,1,0
2686,28,4,2,0,0,1,101,2.1,0,0,0,1,0
2687,50,2,24,0,0,1,81,0.4,0,0,0,0,0
2688,52,1,27,1,0,0,135,0.6,452,0,0,1,0
2689,56,2,30,0,1,0,34,0.7,0,0,0,1,0
2690,40,1,16,1,0,0,104,3.4,249,0,0,0,0
2691,64,3,38,0,1,0,29,0.7,0,0,0,1,0
2692,61,2,36,0,1,0,119,5.4,0,0,0,1,1
2693,46,2,20,0,1,0,82,1.7,0,0,1,1,0
2694,55,1,29,1,0,0,62,0.2,0,0,0,1,0
2695,45,3,19,1,0,0,85,2.1,0,0,1,1,0
2696,40,2,15,0,1,0,8,0.1,0,0,0,0,0
2697,63,4,37,0,0,1,78,1.7,0,0,0,1,0
2698,57,3,32,0,1,0,44,0.5,0,0,0,1,0
2699,38,2,14,1,0,0,122,8,0,0,1,1,0
2700,37,3,11,0,1,0,22,0.1,114,0,0,0,0
2701,31,4,5,0,1,0,39,2.2,0,0,1,1,0
2702,50,1,26,0,1,0,55,1.6,0,0,0,1,0
2703,42,2,18,1,0,0,144,6.1,158,0,0,0,0
2704,51,1,27,0,1,0,71,2.6,0,0,1,0,0
2705,38,2,13,1,0,0,191,3,0,0,0,1,0
2706,53,1,26,0,1,0,22,0.5,100,0,0,1,0
2707,43,1,17,1,0,0,158,2.4,0,0,0,1,0
2708,35,3,9,0,0,1,131,0.3,0,0,1,1,1
2709,49,1,24,0,1,0,75,2.8,160,0,1,0,0
2710,28,3,4,0,1,0,69,0.7,170,0,0,0,0
2711,51,2,27,1,0,0,39,0.8,0,0,0,0,0
2712,39,4,14,1,0,0,34,1.7,0,0,1,1,0
2713,31,1,7,1,0,0,32,1.7,0,0,0,1,0
2714,44,1,18,1,0,0,129,5.7,0,0,0,1,0
2715,46,3,20,1,0,0,158,5.4,432,0,1,0,1
2716,42,1,18,1,0,0,54,1.8,0,0,0,1,0
2717,41,1,17,0,1,0,34,2,0,0,0,0,0
2718,23,4,-2,0,1,0,45,0.6,0,0,1,1,0
2719,59,2,33,0,0,1,68,2.3,0,1,0,0,0
2720,47,1,21,0,1,0,53,1.5,0,0,0,1,0
2721,48,1,23,1,0,0,32,0.1,0,0,1,0,0
2722,58,2,33,0,0,1,173,7.2,0,0,0,1,1
2723,58,4,34,1,0,0,31,0.4,0,0,0,0,0
2724,54,2,29,1,0,0,72,3.7,144,0,0,1,0
2725,49,4,24,0,1,0,30,0.4,157,0,1,1,0
2726,63,1,38,1,0,0,138,2.5,0,0,0,1,0
2727,62,1,37,0,1,0,18,1.5,127,0,0,0,0
2728,45,1,19,1,0,0,69,2.8,220,0,1,1,0
2729,39,3,13,1,0,0,58,2.1,247,0,0,1,0
2730,58,4,34,1,0,0,63,1.5,0,0,0,1,0
2731,56,2,30,1,0,0,43,0.3,0,1,0,0,0
2732,29,1,5,0,0,1,28,0.2,0,0,0,1,0
2733,33,1,9,0,0,1,38,2.1,133,0,0,0,0
2734,55,3,29,0,1,0,72,0.3,147,0,0,0,0
2735,56,4,31,1,0,0,64,0.9,0,0,0,1,0
2736,36,3,12,0,1,0,70,2.6,165,0,0,1,0
2737,53,1,29,1,0,0,12,0.3,0,0,0,0,0
2738,57,2,31,1,0,0,159,0.5,0,0,0,0,0
2739,35,2,9,0,0,1,103,4.5,0,0,0,1,0
2740,43,1,18,0,0,1,42,0.3,0,0,0,1,0
2741,54,2,29,0,0,1,48,2.1,142,0,0,1,0
2742,29,1,3,1,0,0,49,1.5,0,0,0,0,0
2743,39,2,14,1,0,0,89,0.4,0,0,0,1,0
2744,32,4,8,0,1,0,22,0.7,0,0,1,1,0
2745,51,2,27,1,0,0,10,0.2,86,0,0,0,0
2746,50,1,25,0,1,0,38,1.3,120,0,1,0,0
2747,54,2,29,0,0,1,49,2.1,95,0,1,1,0
2748,38,2,12,0,0,1,30,1.4,0,0,1,0,0
2749,32,1,7,0,1,0,82,2.6,240,0,1,1,0
2750,62,1,37,0,0,1,82,0.8,312,0,0,1,0
2751,57,1,33,0,1,0,24,0.1,0,0,0,0,0
2752,47,4,23,1,0,0,32,0.6,156,0,1,1,0
2753,51,3,25,0,0,1,34,0.9,111,0,0,1,0
2754,54,2,27,0,1,0,195,4.75,477,0,0,0,1
2755,26,4,1,1,0,0,61,2.2,119,0,0,0,0
2756,37,3,11,0,1,0,22,0.1,0,0,1,1,0
2757,27,4,0,0,0,1,40,1,0,0,0,1,0
2758,63,2,38,1,0,0,50,2.8,205,0,0,0,0
2759,62,2,36,0,0,1,35,0.7,0,1,1,0,0
2760,59,3,33,0,1,0,64,0.3,0,0,0,0,0
2761,32,3,7,1,0,0,49,2.3,0,0,0,1,0
2762,35,4,8,0,1,0,44,1,192,0,1,0,0
2763,56,2,31,1,0,0,65,3.7,0,0,0,1,0
2764,55,4,31,1,0,0,13,0.7,0,0,0,1,0
2765,31,1,5,0,0,1,84,2.9,105,0,1,0,0
2766,54,4,29,0,1,0,28,0.2,101,0,0,1,0
2767,58,3,32,1,0,0,108,4.4,0,0,0,1,0
2768,48,1,24,1,0,0,59,0,144,0,0,1,0
2769,48,1,22,1,0,0,163,2.4,396,0,0,1,0
2770,33,2,9,0,0,1,183,8.8,582,0,0,1,1
2771,36,4,6,0,0,1,69,4,0,0,0,1,0
2772,41,1,16,1,0,0,115,7,0,0,0,0,0
2773,55,4,31,1,0,0,130,6.5,0,0,1,0,1
2774,63,2,37,0,1,0,185,7.9,358,0,0,1,1
2775,53,2,29,1,0,0,118,0.3,0,0,0,1,0
2776,38,1,13,1,0,0,163,4.1,0,0,0,0,0
2777,46,2,20,1,0,0,140,6.3,380,0,1,1,0
2778,59,2,33,0,1,0,91,0.7,0,0,1,1,0
2779,56,4,31,0,0,1,61,1.3,0,0,1,1,0
2780,59,4,35,0,1,0,168,4.1,0,0,0,1,1
2781,39,3,13,0,1,0,69,0.9,0,0,0,0,0
2782,47,1,21,1,0,0,22,0.2,104,0,0,0,0
2783,47,1,22,1,0,0,53,0.3,213,0,0,0,0
2784,53,2,26,0,1,0,25,1,0,0,1,1,0
2785,36,4,9,0,1,0,115,2.2,0,0,0,0,1
2786,34,4,9,0,0,1,31,1.1,85,1,1,1,0
2787,36,1,10,0,0,1,83,2.8,0,0,1,0,0
2788,60,2,34,1,0,0,152,6.9,0,0,0,0,0
2789,45,1,20,1,0,0,30,0.1,0,0,0,1,0
2790,27,1,3,0,0,1,34,0.2,0,0,1,1,0
2791,47,1,22,0,0,1,44,1.4,0,0,1,1,0
2792,44,2,20,1,0,0,182,7.6,0,0,0,0,0
2793,54,3,30,1,0,0,44,1.5,117,0,0,1,0
2794,57,2,33,1,0,0,122,6,153,1,1,1,0
2795,52,4,26,1,0,0,35,1.8,0,0,0,1,0
2796,51,1,25,0,0,1,91,0.8,0,0,0,0,0
2797,57,2,32,0,1,0,30,2,0,0,0,0,0
2798,65,1,39,0,0,1,53,2.5,0,0,0,1,0
2799,58,1,33,0,0,1,28,0.3,0,0,0,1,0
2800,64,4,39,0,1,0,85,3.4,200,0,0,1,0
2801,52,2,26,0,1,0,28,0.7,90,0,1,1,0
2802,58,4,34,1,0,0,41,0.4,177,0,0,1,0
2803,52,1,22,0,0,1,154,5,0,1,0,1,1
2804,43,1,18,0,0,1,41,0.3,0,0,0,1,0
2805,56,3,32,1,0,0,33,1.5,0,0,0,0,0
2806,37,3,12,0,0,1,182,5.8,0,0,0,1,1
2807,53,2,27,0,0,1,59,0.8,0,0,0,1,0
2808,27,2,2,1,0,0,129,3.3,0,1,0,0,0
2809,53,3,27,0,0,1,35,0.9,136,0,0,1,0
2810,42,3,16,0,1,0,185,2.2,0,1,1,1,1
2811,58,4,34,0,1,0,45,1.3,201,0,0,0,0
2812,36,4,12,0,1,0,62,0.1,145,0,0,0,0
2813,53,3,28,0,0,1,183,8.2,467,0,1,1,1
2814,48,2,22,0,0,1,14,0.1,0,0,0,1,0
2815,54,1,28,0,0,1,53,2.2,0,0,1,1,0
2816,26,3,1,0,0,1,48,2.6,169,0,0,0,0
2817,50,2,26,1,0,0,128,0.4,0,0,0,1,0
2818,31,1,7,1,0,0,105,4,331,0,0,1,0
2819,35,3,9,1,0,0,40,0.9,0,0,1,1,0
2820,63,2,37,1,0,0,10,0.4,0,0,0,1,0
2821,29,2,4,1,0,0,102,3.3,303,0,0,0,0
2822,57,3,32,0,1,0,31,0.1,0,0,0,1,0
2823,30,4,5,1,0,0,30,0.8,158,0,0,1,0
2824,33,1,7,0,0,1,21,0.6,0,1,0,0,0
2825,62,2,36,1,0,0,44,0.3,0,0,0,0,0
2826,35,1,10,0,0,1,48,2.5,164,0,0,1,0
2827,37,3,11,0,1,0,21,0.2,0,0,0,1,0
2828,37,4,11,0,1,0,84,2.2,0,0,1,1,0
2829,35,3,10,0,1,0,64,0.7,230,0,0,1,0
2830,35,1,9,1,0,0,82,2.5,138,0,0,0,0
2831,59,4,35,1,0,0,39,1.3,0,0,0,1,0
2832,53,2,27,0,0,1,45,0.8,0,0,1,1,0
2833,45,4,21,0,0,1,133,5.7,0,0,1,1,1
2834,46,2,22,1,0,0,152,1.4,0,0,0,1,0
2835,40,1,16,1,0,0,12,1,91,1,0,0,0
2836,42,3,16,1,0,0,32,1.5,149,0,0,1,0
2837,25,4,1,1,0,0,74,2.6,204,0,0,0,0
2838,39,2,14,0,1,0,54,1.1,159,0,1,0,0
2839,30,3,6,0,1,0,181,4.1,0,0,1,1,1
2840,58,2,33,0,0,1,75,0,0,0,0,1,0
2841,41,3,15,1,0,0,95,0.1,240,1,0,0,0
2842,37,4,11,0,1,0,190,7.3,565,0,0,1,1
2843,36,1,11,1,0,0,90,2.8,0,0,0,1,0
2844,27,4,3,1,0,0,20,1,134,0,1,1,0
2845,60,3,34,0,0,1,64,2.2,0,0,0,0,0
2846,62,2,36,0,0,1,85,1.7,98,0,0,0,0
2847,67,4,43,0,1,0,105,1.7,0,0,0,1,0
2848,44,1,18,1,0,0,21,0.2,0,0,0,1,0
2849,24,2,-1,0,1,0,78,1.8,0,0,0,0,0
2850,45,2,21,1,0,0,158,6.666666667,132,0,1,1,0
2851,58,1,34,1,0,0,125,4.3,219,0,0,0,0
2852,61,3,36,0,1,0,81,1.8,0,0,0,1,0
2853,54,1,29,1,0,0,183,8.1,0,0,1,1,0
2854,28,4,3,0,1,0,54,0.6,0,0,0,1,0
2855,49,4,24,0,0,1,79,3.6,212,0,0,1,0
2856,35,1,11,0,1,0,38,1.5,136,0,0,1,0
2857,36,4,10,0,1,0,172,1,295,0,0,1,1
2858,34,3,8,1,0,0,184,7.5,0,0,0,0,1
2859,36,2,11,1,0,0,158,7.8,114,0,1,1,0
2860,35,1,11,0,0,1,188,0.9,282,0,0,1,1
2861,27,4,2,0,0,1,20,0.5,0,0,0,1,0
2862,42,4,18,0,0,1,60,0.2,151,0,1,0,0
2863,65,4,39,0,0,1,113,2.4,0,0,0,1,0
2864,29,4,5,1,0,0,70,0,0,0,1,1,0
2865,65,2,41,0,0,1,84,0,0,0,1,1,0
2866,59,2,33,0,0,1,23,0.2,0,0,0,1,0
2867,46,2,22,1,0,0,141,3.3,0,1,1,1,0
2868,59,3,33,1,0,0,110,4.4,264,0,0,1,0
2869,52,4,26,1,0,0,31,1.8,0,0,1,1,0
2870,60,1,35,1,0,0,22,1.3,80,0,0,0,0
2871,43,1,17,1,0,0,91,5.2,0,1,0,0,0
2872,65,4,39,0,0,1,82,2.4,252,0,0,1,0
2873,50,1,26,1,0,0,23,0.3,0,0,0,0,0
2874,48,1,23,1,0,0,35,0.1,0,1,0,1,0
2875,49,1,25,0,0,1,114,2.5,0,0,0,1,1
2876,58,3,33,0,1,0,18,0.1,0,0,1,1,0
2877,24,2,-2,0,0,1,80,1.6,238,0,0,0,0
2878,58,2,32,0,0,1,74,2.3,0,0,1,0,0
2879,45,4,19,0,1,0,122,4.1,0,0,0,1,1
2880,42,3,15,0,1,0,73,2.333333333,0,0,0,0,0
2881,64,2,40,1,0,0,40,1.1,0,0,0,1,0
2882,49,4,25,0,0,1,55,0.1,0,0,0,1,0
2883,55,1,31,0,1,0,69,2.7,0,1,1,0,0
2884,40,4,14,0,1,0,92,1.4,0,0,0,1,0
2885,28,4,2,0,0,1,48,2.1,0,0,1,1,0
2886,57,4,31,0,0,1,113,0.6,327,0,0,1,1
2887,50,1,25,0,1,0,58,1.3,0,0,0,1,0
2888,40,2,16,1,0,0,109,2.2,0,0,0,1,0
2889,55,3,28,0,1,0,39,1,0,0,1,1,0
2890,53,3,29,0,1,0,33,1.9,144,0,0,0,0
2891,48,4,24,1,0,0,18,0.2,0,0,1,1,0
2892,59,1,33,1,0,0,63,1.6,0,0,1,1,0
2893,58,1,32,0,1,0,43,2.8,0,0,0,1,0
2894,38,4,14,0,0,1,70,2,0,0,0,1,0
2895,49,1,25,0,0,1,19,0.9,0,0,0,0,0
2896,60,4,36,0,1,0,39,1.3,140,0,0,1,0
2897,54,3,28,1,0,0,81,0.8,0,0,0,0,0
2898,28,4,2,0,0,1,34,1.3,0,0,0,0,0
2899,27,1,1,0,1,0,140,5.9,175,1,0,1,1
2900,42,1,18,1,0,0,114,0.3,0,0,0,0,0
2901,52,2,28,0,0,1,55,3.2,151,0,0,0,0
2902,54,1,30,0,1,0,21,0.1,76,0,0,1,0
2903,56,4,30,0,1,0,50,2.8,0,1,0,1,0
2904,58,3,34,1,0,0,41,1.5,0,0,1,1,0
2905,56,3,32,1,0,0,190,2.2,0,0,0,1,1
2906,64,2,40,0,0,1,8,0.3,0,0,0,1,0
2907,35,2,8,0,1,0,55,1.666666667,0,0,0,1,0
2908,45,2,20,1,0,0,40,1.3,0,0,1,0,0
2909,57,3,32,0,1,0,22,0.1,0,0,0,1,0
2910,35,2,8,0,1,0,44,1.666666667,0,1,1,0,0
2911,46,3,22,0,0,1,102,4.5,0,0,0,1,1
2912,30,4,4,0,0,1,54,1.8,235,0,0,1,0
2913,44,4,20,0,1,0,130,3.2,0,0,0,0,1
2914,39,3,12,0,1,0,75,2.333333333,0,0,1,1,0
2915,42,2,18,1,0,0,42,1.7,0,0,0,1,0
2916,34,1,9,1,0,0,133,3.8,0,0,0,1,0
2917,46,1,20,0,1,0,40,1.2,0,0,0,1,0
2918,55,3,31,1,0,0,34,1.5,101,0,0,1,0
2919,28,1,3,1,0,0,142,0.8,0,0,0,1,0
2920,35,3,10,1,0,0,64,2.3,0,0,1,1,0
2921,60,2,35,0,0,1,44,1.6,170,0,0,1,0
2922,50,1,24,1,0,0,95,0.3,262,0,0,1,0
2923,52,1,26,0,0,1,49,1.4,0,0,0,1,0
2924,51,2,27,1,0,0,12,0.2,0,0,0,0,0
2925,51,1,26,0,0,1,98,1.3,0,0,1,1,0
2926,59,4,35,1,0,0,42,0.4,0,0,0,1,0
2927,53,2,28,0,0,1,44,0.6,0,0,1,1,0
2928,43,1,17,1,0,0,124,5.2,0,0,0,0,0
2929,31,2,6,1,0,0,175,6.7,0,0,0,1,0
2930,32,4,6,1,0,0,22,0.3,0,0,0,0,0
2931,41,4,17,1,0,0,78,2.666666667,99,0,0,1,0
2932,31,2,4,0,1,0,54,1,109,0,1,0,0
2933,41,1,16,1,0,0,154,7,0,0,1,0,0
2934,47,3,22,0,1,0,42,2.7,0,0,0,1,0
2935,37,2,13,1,0,0,195,6.5,635,0,0,1,0
2936,53,1,23,0,0,1,80,3,0,0,1,1,0
2937,49,3,22,0,1,0,81,2,0,0,0,1,0
2938,62,2,36,1,0,0,89,2,0,0,1,1,0
2939,33,3,9,0,1,0,61,2.6,0,0,0,1,0
2940,54,4,24,0,0,1,25,0.4,0,0,1,0,0
2941,27,3,3,0,1,0,43,0.1,163,0,0,1,0
2942,60,1,35,1,0,0,122,2.6,352,0,0,0,0
2943,29,1,5,1,0,0,160,4.3,385,0,0,1,0
2944,56,4,32,0,1,0,83,1.6,0,0,0,0,0
2945,55,2,30,0,0,1,79,0,0,0,0,0,0
2946,45,3,19,0,1,0,30,0.5,0,0,1,1,0
2947,33,1,9,1,0,0,145,4.3,437,0,0,1,0
2948,45,2,21,1,0,0,151,3.3,328,0,0,0,0
2949,44,2,18,0,0,1,14,0.1,98,0,1,0,0
2950,37,3,11,0,1,0,19,0.2,0,0,0,1,0
2951,42,1,16,0,0,1,55,0.7,135,0,0,1,0
